id,timestamp,device_id,lon,lat,latitude_raw,longitude_raw,timestamp_gps,ref_air_temp,ref_pressure,ref_humidity_relative,ref_wind_module,ref_wind_direction
132,2017-06-25 02:04:50.311239,17,512703.430000,4663643.520000,4676207.200239,523673.489150,2017-06-07 02:04:48,25.700000,45.400000,45.400000,0.100000,24.000000
133,2017-06-25 02:04:51.912960,17,512703.430000,4663643.520000,4676208.098417,523673.131335,2017-06-07 02:04:23,25.700000,45.400000,45.400000,0.100000,24.000000
134,2017-06-25 02:04:51.613818,17,512703.430000,4663643.520000,4676207.289121,523673.505353,2017-06-07 02:04:50,25.700000,45.400000,45.400000,0.100000,24.000000
135,2017-06-25 02:04:53.223524,17,512703.430000,4663643.520000,4676207.344860,523673.571173,2017-06-07 02:04:51,25.700000,45.400000,45.400000,0.100000,24.000000
136,2017-06-25 02:04:54.863822,17,512703.430000,4663643.520000,4676208.098417,523673.131335,2017-06-07 02:04:23,25.700000,45.400000,45.400000,0.100000,180.000000
137,2017-06-25 02:04:54.649012,17,512703.430000,4663643.520000,4676207.400572,523673.628742,2017-06-07 02:04:53,25.700000,45.400000,45.400000,0.100000,24.000000
138,2017-06-25 02:04:55.967137,17,512703.430000,4663643.520000,4676207.433965,523673.653383,2017-06-07 02:04:54,25.700000,45.400000,45.400000,0.100000,24.000000
139,2017-06-25 02:04:57.379159,17,512703.430000,4663643.520000,4676208.098417,523673.131335,2017-06-07 02:04:23,25.700000,45.400000,45.400000,0.100000,24.000000
140,2017-06-25 02:04:57.352453,17,512703.430000,4663643.520000,4676207.511827,523673.694376,2017-06-07 02:04:56,25.700000,45.400000,45.400000,0.100000,24.000000
141,2017-06-25 02:04:58.954150,17,512703.430000,4663643.520000,4676207.589634,523673.718867,2017-06-07 02:04:57,25.700000,45.400000,45.400000,0.100000,24.000000
142,2017-06-25 02:05:00.742873,17,512703.430000,4663643.520000,4676208.098417,523673.131335,2017-06-07 02:04:23,25.700000,45.400000,45.400000,0.100000,137.000000
143,2017-06-25 02:05:00.326690,17,512703.430000,4663643.520000,4676207.545221,523673.719016,2017-06-07 02:04:59,25.700000,45.400000,45.400000,0.100000,24.000000
144,2017-06-25 02:05:01.632869,17,512703.430000,4663643.520000,4676207.534118,523673.719053,2017-06-07 02:05:00,25.700000,45.400000,45.400000,0.100000,24.000000
145,2017-06-25 02:05:03.258378,17,512703.430000,4663643.520000,4676208.098417,523673.131335,2017-06-07 02:04:23,25.700000,45.400000,45.400000,0.100000,24.000000
146,2017-06-25 02:05:03.041666,17,512703.430000,4663643.520000,4676207.489537,523673.669698,2017-06-07 02:05:01,25.700000,45.400000,45.400000,0.100000,24.000000
147,2017-06-25 02:05:04.340396,17,512703.430000,4663643.520000,4676207.511466,523673.587114,2017-06-07 02:05:03,25.700000,45.400000,45.400000,0.100000,24.000000
148,2017-06-25 02:05:05.774483,17,512703.430000,4663643.520000,4676208.098417,523673.131335,2017-06-07 02:04:23,25.700000,45.400000,45.400000,0.100000,95.000000
149,2017-06-25 02:05:05.692965,17,512703.430000,4663643.520000,4676207.566872,523673.553924,2017-06-07 02:05:04,25.700000,45.400000,45.400000,0.100000,24.000000
150,2017-06-25 02:05:07.723751,17,512703.430000,4663643.520000,4676208.098417,523673.131335,2017-06-07 02:04:23,25.700000,45.400000,45.400000,0.100000,24.000000
151,2017-06-25 02:05:07.400976,17,512703.430000,4663643.520000,4676207.677906,523673.553550,2017-06-07 02:05:07,25.700000,45.400000,45.400000,0.100000,24.000000
153,2017-06-25 02:05:08.633844,17,512703.430000,4663643.520000,4676207.700085,523673.545224,2017-06-07 02:05:07,25.700000,45.400000,45.400000,0.100000,24.000000
154,2017-06-25 02:05:10.241501,17,512703.430000,4663643.520000,4676208.098417,523673.131335,2017-06-07 02:04:23,25.700000,45.400000,45.400000,0.100000,98.000000
155,2017-06-25 02:05:09.956482,17,512703.430000,4663643.520000,4676207.811424,523673.635610,2017-06-07 02:05:08,25.700000,45.400000,45.400000,0.100000,24.000000
156,2017-06-25 02:05:11.390023,17,512703.430000,4663643.520000,4676207.877961,523673.610633,2017-06-07 02:05:10,25.700000,45.400000,45.400000,0.100000,24.000000
157,2017-06-25 02:05:13.078888,17,512703.430000,4663643.520000,4676208.098417,523673.131335,2017-06-07 02:04:23,25.700000,45.400000,45.400000,0.100000,24.000000
